name,code,population,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24
Zevenaar,GM0299,44098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,2,1,1,0,0,2,3,5,1,2,4,2,5,1,1,3,1,0,2,5,6,1,5,3,1,1,6,5,2,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,3,1,1,0,2,1,1,1,0,1,0,3,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,3,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,2,3,5,1,1,4,1,4,3,2,3,1,2,2,7,5,8,8,5,6,7,1,6,8,4,5,1,10,8,5,10,9,7,7,12,19,13,15,9,13,6,13,13,19,16,6,18,12,19,19,11,21,20,19,19,10,12,13,14,14,12,9,15,6,12,9,10,5,4,10,4,9,15,11,8,7,6,4,6,9,5,15,5,6,11,8,25,15,9,11,7,11,15,10,12,15,9,9,32,15,30,21,15,32,18,17,24
Zutphen,GM0301,48130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2,0,2,0,2,1,3,1,1,4,3,1,4,2,1,2,1,1,8,1,1,2,0,0,0,4,0,5,0,1,0,4,3,3,2,0,0,1,3,1,0,6,1,2,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,2,0,1,2,0,4,0,0,1,1,0,0,1,0,1,0,1,0,1,2,0,0,1,0,0,0,0,2,0,3,1,1,2,3,3,2,1,2,1,3,4,8,9,2,5,4,9,5,13,10,10,5,9,14,6,20,12,10,10,8,16,17,12,8,18,17,12,9,23,22,50,26,33,26,20,19,20,17,13,6,3,17,10,15,14,12,15,8,11,4,11,19,11,13,9,6,15,14,14,10,17,8,14,11,14,8,7,10,8,9,4,22,20,9,18,14,2,23,27,25,26,24,24,18,14,24
Nunspeet,GM0302,28011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,5,4,4,5,6,2,8,4,2,7,8,3,3,4,2,2,4,3,2,2,1,10,5,10,4,1,2,5,13,2,13,4,2,1,14,4,4,4,0,0,3,5,3,2,1,2,0,1,1,1,0,1,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1,2,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,1,3,0,1,1,2,1,2,0,5,2,0,3,2,1,6,1,1,1,3,0,4,2,7,5,7,1,9,4,4,11,7,4,3,7,3,8,4,10,7,3,2,7,6,3,5,16,7,10,20,8,3,13,5,10,5,3,7,8,4,6,7,6,7,11,2,4,7,5,11,12,9,8,5,4,14,5,8,2,7,15,12,7,3,5,12,9,6,7,7,13,18,2,21,18,4,19,18,24,33,14,25,16,12,14
Dronten,GM0303,41907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,1,1,2,0,1,0,0,0,0,0,2,0,1,6,1,2,2,1,0,2,9,2,3,7,6,7,0,3,2,11,7,4,1,0,1,3,2,3,0,1,0,3,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,2,1,1,0,0,1,1,1,5,0,0,0,3,3,5,2,2,2,3,5,2,4,4,6,7,1,7,10,5,2,16,14,8,6,9,12,17,8,8,15,3,7,6,15,8,6,16,6,18,8,8,8,4,3,3,3,10,6,10,10,9,5,7,11,6,5,20,12,17,19,16,13,22,11,12,5,12,19,17,11,7,30,22,25,21,21,6,22,31,35,20,31,46,33,20,39,38,44,53,52
Amersfoort,GM0307,157613,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,6,8,3,2,6,3,6,1,3,3,3,7,5,4,5,1,3,1,4,6,3,3,3,1,6,3,2,4,8,2,3,4,5,2,2,4,5,2,4,1,2,1,2,2,0,2,4,3,1,1,3,3,7,11,2,1,1,0,1,0,1,0,0,2,0,1,3,0,0,1,3,0,0,0,0,0,1,1,0,1,0,1,0,0,2,0,1,1,1,1,0,0,2,0,1,1,1,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,3,1,5,1,1,0,2,1,1,2,5,0,0,2,1,3,0,4,2,0,1,1,2,1,0,1,0,5,3,2,2,4,2,5,6,2,1,7,3,6,4,7,0,4,1,2,0,1,4,3,3,7,4,0,9,2,6,7,14,7,15,15,6,8,13,5,9,16,12,19,10,8,14,10,29,30,18,14,17,19,31,31,45,24,38,43,25,38,46,49,48,78,68,43,67,66,44,89,66,74,69,73,62,88,104,95,108,119,95,96,46,129,127,83,79,77,71,78,43,55,38,50,24,54,47,57,66,60,52,56,39,37,71,69,50,53,49,37,35,51,69,40,57,55,36,50,56,94,80,70,86,91,84,92,98,102,123,122,92,125,78,193,97,124,142,89,112,86
Baarn,GM0308,24841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,1,1,0,3,2,2,1,1,2,1,0,1,1,2,0,1,0,1,4,1,0,1,1,2,1,2,1,2,2,2,0,0,0,0,5,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,0,0,1,0,1,2,1,1,0,3,1,0,0,2,2,2,1,4,1,3,1,1,2,2,1,5,4,3,1,7,4,7,1,4,9,5,4,6,12,5,12,11,8,15,11,19,8,19,6,15,16,17,9,19,14,15,14,15,12,14,10,4,15,5,4,5,5,10,9,5,5,9,11,3,1,7,5,3,12,6,9,6,6,3,6,11,4,4,3,7,5,12,8,19,14,13,14,5,14,14,9,18,15,7,16,23,16,25,15,24,15,17,22,26
De Bilt,GM0310,43372,0,0,0,0,0,0,0,0,1,0,0,0,4,5,1,0,0,1,1,2,1,0,3,1,1,3,5,7,2,2,3,1,2,2,1,4,1,4,4,0,4,2,2,3,2,3,0,1,0,6,5,2,0,1,1,5,4,3,2,5,1,3,0,4,1,3,5,1,1,3,2,0,1,2,2,0,4,3,2,2,1,1,3,1,4,1,0,5,0,0,2,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,3,0,0,1,0,1,2,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0,2,1,1,3,1,0,0,0,1,2,2,0,5,2,1,1,2,3,6,2,1,2,5,6,2,4,9,3,3,11,3,8,5,20,8,10,17,12,27,24,23,20,16,19,27,20,29,20,23,30,27,30,17,22,31,25,24,32,20,19,23,29,20,16,15,14,11,18,13,11,15,21,21,16,15,19,8,17,10,14,7,14,12,4,19,10,7,2,14,14,6,10,5,11,8,6,16,13,15,13,14,14,32,26,34,20,22,20,26,20,24,27,22,24,21,25,22
Bunnik,GM0312,15352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2,1,0,1,0,0,2,0,1,2,0,0,0,2,1,0,1,0,0,0,1,0,0,2,0,0,1,0,0,3,0,2,1,0,2,0,0,1,0,0,1,3,2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,2,1,1,1,3,0,2,2,2,3,0,0,0,1,0,2,1,2,2,1,3,2,6,1,1,4,1,2,5,7,3,4,7,3,8,4,10,6,0,4,7,6,1,4,9,4,9,13,22,8,1,12,12,8,9,3,4,5,1,8,5,6,3,4,6,5,3,3,5,2,4,7,5,8,4,8,7,1,5,4,5,2,8,3,3,10,3,2,4,2,2,5,2,2,12,3,6,6,4,10,6,12,8,5,5,3,11,5
Bunschoten,GM0313,22030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,2,0,1,0,0,4,5,1,1,1,1,2,1,1,2,4,3,3,2,5,3,1,1,0,1,2,2,0,0,0,1,0,0,1,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,1,3,0,3,1,0,2,0,2,4,2,0,0,5,1,0,1,0,0,0,1,0,2,0,1,1,4,2,5,2,5,0,2,5,3,2,1,6,3,7,10,11,4,15,6,12,23,23,18,24,22,22,17,15,25,34,28,21,32,22,41,41,27,19,30,11,20,16,17,12,13,6,12,8,25,22,12,11,16,8,14,11,26,17,17,19,21,27,27,25,24,22,26,4,26,6,37,39,29,36,21,39,39,41,45,31,33,47,55,52,60,68,25,42,32,33,65
Eemnes,GM0317,9370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,2,1,1,3,2,2,2,0,2,0,2,0,3,6,1,4,1,4,3,2,3,3,4,4,5,7,4,4,4,12,3,12,2,5,4,2,5,8,6,5,3,3,1,4,7,5,6,9,5,3,6,4,3,1,4,2,4,1,2,1,2,1,0,3,2,2,4,3,2,2,1,0,3,3,4,2,3,1,7,4,5,10,6,18,6,7,10,6
Houten,GM0321,50236,0,0,0,0,0,0,0,2,1,0,0,0,6,0,4,0,0,0,0,0,0,3,0,2,4,2,4,8,6,4,4,4,2,2,1,5,0,2,2,2,1,0,1,2,10,2,1,4,0,1,0,1,0,1,1,2,0,4,1,2,1,0,0,1,0,0,0,1,3,6,6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,1,0,1,1,1,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,3,1,1,4,0,0,2,0,1,2,0,1,0,1,0,2,1,0,0,1,0,1,1,1,0,0,2,0,0,0,1,0,0,0,2,1,1,3,4,0,6,1,2,1,3,2,3,1,6,3,1,5,4,2,5,4,4,7,6,3,5,5,9,14,4,5,8,6,10,15,19,12,12,12,17,16,14,17,17,20,15,30,32,29,28,39,39,35,35,34,30,12,32,39,36,25,19,14,25,23,15,11,16,16,14,21,15,13,11,11,7,9,8,16,9,7,12,5,8,9,16,8,10,21,18,24,10,18,33,19,31,26,23,26,25,23,32,26,31,37,28,24,47,32,41,26,30,28,14
Leusden,GM0327,30509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,0,1,1,4,0,3,1,2,0,0,0,2,0,1,3,1,0,2,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,3,1,0,1,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,2,1,0,0,1,0,1,2,0,0,0,1,2,0,1,3,2,5,0,4,1,1,1,1,2,2,6,1,3,4,5,3,0,8,4,12,3,7,8,5,8,7,4,5,11,12,12,12,11,7,10,9,12,14,12,6,11,11,15,9,13,13,27,23,17,16,24,19,17,8,10,8,9,10,9,5,6,3,8,7,6,12,13,7,3,6,7,9,15,5,8,11,6,8,5,11,6,4,4,4,3,6,6,9,10,9,9,3,20,16,18,18,13,6,30,15,35,14,26,21,15,14,13
Lopik,GM0331,14434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,3,0,1,1,1,0,4,0,0,0,1,0,3,1,1,0,1,1,2,0,0,0,1,2,1,2,0,6,2,1,5,1,2,0,2,0,1,0,1,2,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,1,0,4,6,4,4,3,0,3,4,1,2,2,3,1,1,4,2,8,3,1,1,6,3,3,7,6,6,7,4,7,4,6,11,9,5,8,10,12,4,7,8,6,7,14,18,11,8,11,7,11,7,12,6,5,6,9,6,6,5,4,3,4,5,4,5,5,6,3,3,1,3,3,5,2,3,6,4,5,6,15,8,11,10,8,9,9,7,12,5,12,6,17,4,13,8,10,6,4,4,5
Montfoort,GM0335,13901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3,2,1,2,1,2,1,1,0,2,1,1,2,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,5,1,3,4,2,1,2,1,1,0,1,3,1,2,0,0,1,0,1,1,1,1,0,1,1,2,2,2,1,2,3,0,2,2,1,4,2,1,4,3,2,6,4,3,2,14,2,4,6,5,5,5,4,1,7,10,2,9,9,12,6,12,21,12,5,9,4,6,2,8,5,7,4,4,7,5,5,4,4,5,11,7,7,7,3,6,6,5,2,4,4,3,4,4,2,7,3,10,4,10,4,10,9,10,10,10,4,15,7,11,9,13,15,17,7,10,7,9
Renswoude,GM0339,5533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,0,1,1,1,0,0,1,2,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,2,0,1,0,2,5,3,1,2,0,1,0,2,1,0,1,2,0,1,3,2,5,6,6,1,4,7,4,1,1,1,1,5,4,3,0,0,0,1,2,1,1,2,0,0,0,2,1,3,0,1,0,0,0,1,1,2,2,2,1,0,2,2,3,7,5,8,2,7,7,5,12,4,1,14,2,8,8,14,8,10,12,10
Rhenen,GM0340,20170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,0,1,1,0,0,1,1,0,1,3,0,0,0,1,2,2,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,3,0,2,0,1,2,1,1,0,0,1,1,2,0,1,0,3,2,3,1,2,2,7,3,10,2,8,6,9,9,6,18,13,13,15,15,18,15,10,14,13,10,10,6,4,15,14,9,14,12,6,6,5,4,6,8,3,7,11,7,0,5,3,8,5,7,9,12,11,11,2,4,10,14,12,5,10,6,5,7,21,20,23,25,10,10,17,34,32,26,39,17,25,36,12,45,33,32,22,25,25,26
Soest,GM0342,46905,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,2,1,1,1,1,2,1,1,3,1,3,5,0,1,1,2,1,3,4,2,4,3,1,1,1,0,0,5,1,1,2,3,1,1,1,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,2,3,0,2,3,1,1,1,1,2,0,0,1,2,0,2,1,2,1,1,1,2,2,3,4,1,3,5,1,3,6,2,4,3,5,7,6,8,8,15,11,10,14,7,12,13,18,17,14,16,22,25,21,36,18,36,35,25,37,35,30,22,17,17,40,31,34,35,45,31,22,21,39,26,20,28,17,17,21,15,11,9,9,16,12,15,15,8,14,12,15,7,4,17,14,7,8,8,6,9,8,16,9,11,11,10,9,8,18,20,16,21,15,11,16,24,30,27,26,13,35,20,46,52,48,47,38,29,27
Utrecht,GM0344,359481,0,0,0,0,0,0,1,0,2,0,1,0,9,4,8,1,5,10,10,12,9,13,19,22,12,22,11,33,25,26,19,25,15,21,16,27,20,15,9,14,18,20,12,18,11,25,25,13,15,14,17,15,12,8,16,9,16,21,12,29,7,11,7,16,11,14,15,1,12,24,16,6,6,11,4,6,7,9,4,8,6,3,1,8,8,5,9,4,7,4,7,12,15,6,18,7,8,7,12,18,13,9,8,6,10,7,10,3,11,8,8,7,4,3,5,7,6,10,4,15,2,4,2,7,4,2,0,1,11,6,1,3,0,6,6,7,2,7,4,10,5,3,9,8,13,6,5,6,0,8,5,5,1,11,14,24,7,14,12,16,12,27,32,17,20,15,17,21,19,17,19,15,14,9,17,14,17,25,16,13,13,10,28,12,20,26,18,18,27,18,29,27,28,30,41,44,15,33,46,32,40,43,45,82,70,58,65,79,61,74,90,113,84,82,75,70,124,102,127,141,133,108,181,187,180,224,218,238,185,306,151,302,261,235,274,313,208,180,249,293,245,339,254,269,194,304,287,216,161,193,159,164,143,139,130,135,89,98,82,120,132,112,106,83,71,77,146,149,74,106,69,70,87,103,86,58,86,75,83,93,78,118,122,103,89,100,115,148,138,143,129,105,140,201,119,164,153,196,158,143,158,151
Veenendaal,GM0345,66905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,1,0,6,1,1,5,0,2,8,5,1,2,5,7,3,4,6,4,3,2,5,6,4,2,12,3,3,8,5,6,2,2,5,3,2,3,1,4,2,0,0,4,3,3,0,2,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,3,0,1,0,0,0,6,0,1,0,1,0,3,0,0,2,0,0,3,2,2,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,1,0,2,2,1,1,1,0,0,7,0,2,1,6,3,0,1,2,0,3,3,6,1,1,1,1,0,0,4,3,3,4,3,6,3,4,3,6,4,7,5,5,6,14,8,13,13,24,17,20,16,24,30,24,19,17,35,33,26,65,52,50,41,48,46,74,54,69,53,64,53,15,35,81,71,46,35,30,13,42,28,20,30,34,12,17,25,30,16,25,27,34,14,42,38,30,32,33,29,18,41,45,50,49,46,36,23,15,42,81,51,44,37,59,41,77,63,69,112,78,63,138,55,130,131,97,89,96,78,85
